t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N,chassis,w0,w1,w2
0.7471,0.923512,-1.045665,0.968144,0.472527,0.384617,-0.076923,0.923512,-1.046046,0.968144,0.000000,-0.007629,0.000000,0.012210,0.012210,-0.041514,-0.282075,-0.152188,0.196847,-0.282086,-0.152196,0.196774,0.320512,0.376133,3.004642,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.7573,0.923512,-1.045665,0.968144,0.494507,0.120880,-0.098900,0.923512,-1.046046,0.968144,0.000000,-0.007629,0.000000,-0.012210,-0.017094,-0.031746,-0.282075,-0.152188,0.196847,-0.282086,-0.152196,0.196774,0.320512,0.376133,3.004619,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.7671,0.923131,-1.046046,0.968144,0.120880,-0.120880,-0.010990,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,0.002442,-0.007326,-0.041514,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004600,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.7772,0.923512,-1.046046,0.968144,0.164837,-0.164837,-0.054947,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.021978,-0.026862,-0.007326,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004578,-0.000,0.000,-0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
0.7871,0.923512,-1.046046,0.968144,0.362637,-0.076923,0.252747,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,0.026862,-0.041514,0.002442,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004563,-0.000,0.000,-0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
0.7975,0.923131,-1.046046,0.967763,0.208790,-0.010990,-0.120880,0.923512,-1.046046,0.968144,0.007629,0.000000,0.007629,0.041514,-0.026862,-0.012210,-0.282043,-0.152175,0.196805,-0.282086,-0.152196,0.196774,0.320477,0.376082,3.004545,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.8074,0.923131,-1.046046,0.968144,-0.164837,0.076923,0.054947,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,0.046398,-0.012210,-0.026862,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004540,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.8175,0.923131,-1.046046,0.968144,0.098900,-0.076923,-0.054947,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.007326,-0.012210,-0.017094,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004530,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.8275,0.923131,-1.046046,0.968144,0.010990,-0.296703,0.186813,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.012210,-0.041514,-0.026862,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004526,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.8378,0.923131,-1.045665,0.968144,-0.098900,0.208790,-0.010990,0.923512,-1.046046,0.968144,0.007629,-0.007629,0.000000,-0.012210,-0.007326,-0.012210,-0.282093,-0.152109,0.196860,-0.282086,-0.152196,0.196774,0.320489,0.376122,3.004516,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.8475,0.923512,-1.046046,0.968144,0.384617,-0.296703,0.384617,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,0.007326,-0.012210,-0.007326,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004494,-0.000,0.000,-0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
0.8577,0.923512,-1.045665,0.968144,0.054947,0.274727,0.318680,0.923512,-1.046046,0.968144,0.000000,-0.007629,0.000000,-0.007326,-0.017094,-0.012210,-0.282075,-0.152188,0.196847,-0.282086,-0.152196,0.196774,0.320512,0.376133,3.004478,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.8678,0.923512,-1.045665,0.968144,0.472527,0.142857,0.296703,0.923512,-1.046046,0.968144,0.000000,-0.007629,0.000000,0.012210,-0.026862,0.007326,-0.282075,-0.152188,0.196847,-0.282086,-0.152196,0.196774,0.320512,0.376133,3.004463,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.8780,0.923512,-1.045665,0.968144,0.252747,0.076923,0.318680,0.923512,-1.046046,0.968144,0.000000,-0.007629,0.000000,-0.021978,-0.031746,-0.007326,-0.282075,-0.152188,0.196847,-0.282086,-0.152196,0.196774,0.320512,0.376133,3.004438,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.8882,0.923131,-1.046046,0.968144,0.010990,0.054947,0.274727,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,0.007326,-0.031746,-0.012210,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004428,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.8984,0.923131,-1.046046,0.968144,0.076923,0.120880,0.208790,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.031746,-0.021978,-0.017094,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004416,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.9079,0.923131,-1.046046,0.968144,0.010990,0.120880,-0.032967,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,0.002442,0.012210,-0.007326,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004403,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.9182,0.923131,-1.046046,0.968144,0.032967,-0.010990,0.318680,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,0.012210,-0.002442,-0.017094,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004392,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.9288,0.923131,-1.045665,0.967763,-0.274727,0.274727,-0.230770,0.923512,-1.046046,0.968144,0.007629,-0.007629,0.007629,0.012210,-0.002442,0.002442,-0.282032,-0.152167,0.196878,-0.282086,-0.152196,0.196774,0.320464,0.376109,3.004378,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.9391,0.923131,-1.046046,0.968144,0.164837,0.010990,-0.230770,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,0.002442,-0.017094,-0.021978,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004375,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.9494,0.923131,-1.045665,0.968144,-0.076923,0.164837,-0.076923,0.923512,-1.046046,0.968144,0.007629,-0.007629,0.000000,-0.012210,-0.017094,-0.021978,-0.282093,-0.152109,0.196860,-0.282086,-0.152196,0.196774,0.320489,0.376122,3.004358,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.9600,0.923131,-1.045665,0.968144,0.010990,0.274727,0.010990,0.923512,-1.046046,0.968144,0.007629,-0.007629,0.000000,-0.007326,-0.007326,-0.007326,-0.282093,-0.152109,0.196860,-0.282086,-0.152196,0.196774,0.320489,0.376122,3.004349,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.9689,0.923512,-1.045665,0.968144,0.098900,0.208790,-0.054947,0.923512,-1.046046,0.968144,0.000000,-0.007629,0.000000,-0.026862,-0.012210,-0.021978,-0.282075,-0.152188,0.196847,-0.282086,-0.152196,0.196774,0.320512,0.376133,3.004343,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.9792,0.923512,-1.046046,0.968144,0.274727,0.054947,0.032967,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.012210,-0.021978,-0.007326,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004328,-0.000,0.000,-0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
0.9893,0.923131,-1.046046,0.968144,0.010990,0.010990,-0.032967,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.002442,-0.007326,-0.007326,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004317,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
0.9993,0.923131,-1.046046,0.968144,0.120880,-0.032967,0.076923,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.002442,-0.012210,-0.002442,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004304,-0.000,0.000,-0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.0094,0.923512,-1.045665,0.967763,0.208790,0.230770,-0.252747,0.923512,-1.046046,0.968144,0.000000,-0.007629,0.007629,0.002442,-0.021978,-0.012210,-0.282015,-0.152247,0.196864,-0.282086,-0.152196,0.196774,0.320486,0.376121,3.004293,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.0195,0.923131,-1.046046,0.968144,0.032967,-0.274727,-0.010990,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.007326,-0.017094,-0.017094,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004291,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.0296,0.923131,-1.046046,0.968144,-0.296703,-0.318680,-0.032967,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.026862,-0.036630,-0.012210,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004291,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.0394,0.923131,-1.046046,0.967763,-0.098900,-0.164837,-0.208790,0.923512,-1.046046,0.968144,0.007629,0.000000,0.007629,0.007326,-0.017094,-0.007326,-0.282043,-0.152175,0.196805,-0.282086,-0.152196,0.196774,0.320477,0.376082,3.004287,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.0497,0.923131,-1.046046,0.968144,-0.010990,0.054947,0.186813,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.026862,-0.002442,-0.002442,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004279,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.0598,0.923131,-1.046046,0.968144,-0.010990,0.098900,-0.186813,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,0.002442,-0.012210,-0.021978,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004277,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.0699,0.923131,-1.046046,0.968144,-0.208790,0.098900,-0.098900,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.017094,0.002442,-0.021978,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004269,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.0800,0.923131,-1.046046,0.968144,-0.120880,0.076923,-0.032967,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.017094,-0.007326,-0.017094,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004258,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.0899,0.923512,-1.046046,0.968144,0.230770,-0.010990,0.318680,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.017094,0.002442,-0.012210,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004249,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.1000,0.923512,-1.046046,0.968144,0.318680,-0.054947,-0.010990,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.031746,-0.041514,-0.026862,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004241,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.1102,0.923512,-1.046046,0.968144,0.318680,0.032967,0.340660,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.007326,-0.012210,-0.026862,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004226,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.1202,0.923131,-1.046046,0.968144,-0.076923,-0.274727,-0.076923,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,0.017094,-0.026862,-0.007326,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004218,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.1302,0.923512,-1.045665,0.968144,0.318680,0.120880,0.164837,0.923512,-1.046046,0.968144,0.000000,-0.007629,0.000000,-0.036630,-0.012210,-0.012210,-0.282075,-0.152188,0.196847,-0.282086,-0.152196,0.196774,0.320512,0.376133,3.004208,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.1403,0.923131,-1.046046,0.968144,-0.450550,-0.142857,0.142857,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.051282,-0.017094,0.017094,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004215,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.1511,0.923512,-1.046046,0.968144,0.252747,-0.120880,0.230770,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.026862,-0.012210,-0.007326,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004220,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.1609,0.923131,-1.045665,0.967763,-0.186813,0.142857,-0.274727,0.923512,-1.046046,0.968144,0.007629,-0.007629,0.007629,0.031746,-0.012210,-0.012210,-0.282032,-0.152167,0.196878,-0.282086,-0.152196,0.196774,0.320464,0.376109,3.004228,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.1712,0.923131,-1.045665,0.968144,-0.120880,0.186813,0.230770,0.923512,-1.046046,0.968144,0.007629,-0.007629,0.000000,-0.002442,-0.017094,-0.017094,-0.282093,-0.152109,0.196860,-0.282086,-0.152196,0.196774,0.320489,0.376122,3.004228,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.1812,0.923131,-1.046046,0.968144,0.208790,-0.296703,0.098900,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,0.021978,-0.002442,0.002442,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004237,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.1911,0.923512,-1.046046,0.968144,0.098900,-0.032967,0.032967,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.007326,-0.036630,-0.012210,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004236,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.2012,0.923131,-1.045665,0.967763,-0.076923,0.032967,-0.252747,0.923512,-1.046046,0.968144,0.007629,-0.007629,0.007629,-0.026862,-0.041514,-0.012210,-0.282032,-0.152167,0.196878,-0.282086,-0.152196,0.196774,0.320464,0.376109,3.004233,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.2112,0.923512,-1.046046,0.968144,0.010990,-0.098900,0.472527,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.026862,-0.021978,0.012210,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004223,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.2213,0.923131,-1.046046,0.968144,-0.076923,-0.208790,0.362637,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.002442,-0.012210,0.002442,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004222,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.2314,0.923512,-1.046046,0.968144,0.186813,-0.406593,0.010990,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.017094,-0.017094,-0.017094,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004218,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.2415,0.923512,-1.046046,0.968144,0.186813,-0.076923,0.252747,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,0.002442,-0.021978,0.021978,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004215,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.2515,0.923131,-1.046046,0.968144,-0.340660,0.010990,-0.032967,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.012210,-0.007326,-0.036630,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004223,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.2624,0.923131,-1.045665,0.968144,-0.120880,0.076923,0.384617,0.923512,-1.046046,0.968144,0.007629,-0.007629,0.000000,-0.021978,-0.007326,-0.002442,-0.282093,-0.152109,0.196860,-0.282086,-0.152196,0.196774,0.320489,0.376122,3.004229,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.2721,0.923512,-1.046046,0.968144,-0.076923,-0.142857,0.076923,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.036630,-0.012210,0.002442,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004225,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.2822,0.923512,-1.046046,0.968144,0.120880,-0.142857,0.186813,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.036630,-0.026862,0.002442,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004233,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.2924,0.923131,-1.046046,0.968144,0.054947,-0.252747,0.208790,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.002442,0.021978,-0.002442,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004242,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.3025,0.923131,-1.046046,0.967763,-0.032967,-0.208790,-0.516483,0.923512,-1.046046,0.968144,0.007629,0.000000,0.007629,0.026862,-0.007326,-0.012210,-0.282043,-0.152175,0.196805,-0.282086,-0.152196,0.196774,0.320477,0.376082,3.004248,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.3123,0.923131,-1.045665,0.967763,0.208790,0.582417,-0.252747,0.923512,-1.046046,0.968144,0.007629,-0.007629,0.007629,0.021978,0.002442,-0.007326,-0.282032,-0.152167,0.196878,-0.282086,-0.152196,0.196774,0.320464,0.376109,3.004247,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.3221,0.923131,-1.046046,0.968144,0.098900,0.010990,0.054947,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.002442,-0.036630,-0.012210,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004248,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.3322,0.923131,-1.046046,0.968144,-0.010990,0.186813,0.098900,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,0.021978,-0.002442,-0.017094,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004252,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.3425,0.923131,-1.046046,0.968144,-0.340660,-0.296703,0.098900,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.007326,-0.021978,-0.007326,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004244,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.3524,0.923512,-1.045665,0.967763,0.010990,0.296703,-0.230770,0.923512,-1.046046,0.968144,0.000000,-0.007629,0.007629,-0.026862,-0.017094,-0.017094,-0.282015,-0.152247,0.196864,-0.282086,-0.152196,0.196774,0.320486,0.376121,3.004246,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.3623,0.923512,-1.046046,0.967763,0.538460,0.120880,-0.186813,0.923512,-1.046046,0.968144,0.000000,0.000000,0.007629,-0.026862,0.002442,-0.012210,-0.282026,-0.152254,0.196791,-0.282086,-0.152196,0.196774,0.320499,0.376094,3.004246,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.3725,0.923131,-1.046046,0.968144,0.032967,0.010990,0.296703,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.007326,0.002442,-0.012210,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004251,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.3828,0.923131,-1.046046,0.967763,-0.120880,0.098900,-0.296703,0.923512,-1.046046,0.968144,0.007629,0.000000,0.007629,-0.002442,-0.021978,-0.017094,-0.282043,-0.152175,0.196805,-0.282086,-0.152196,0.196774,0.320477,0.376082,3.004248,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.3927,0.923131,-1.046046,0.968144,-0.098900,0.164837,-0.098900,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.007326,0.007326,-0.007326,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004256,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.4029,0.923512,-1.046046,0.968144,0.164837,0.032967,-0.186813,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.012210,-0.031746,-0.026862,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004261,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.4128,0.923512,-1.046046,0.967763,0.428570,0.164837,-0.208790,0.923512,-1.046046,0.968144,0.000000,0.000000,0.007629,0.002442,-0.021978,0.017094,-0.282026,-0.152254,0.196791,-0.282086,-0.152196,0.196774,0.320499,0.376094,3.004264,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.4231,0.923131,-1.046046,0.968144,-0.120880,0.120880,-0.032967,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.012210,0.017094,-0.026862,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004258,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.4332,0.923512,-1.046046,0.968144,0.296703,0.010990,-0.186813,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.017094,-0.041514,-0.021978,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004259,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.4432,0.923512,-1.046046,0.968144,-0.186813,0.054947,-0.076923,0.923512,-1.046046,0.968144,0.000000,0.000000,0.000000,-0.051282,-0.031746,-0.026862,-0.282086,-0.152196,0.196774,-0.282086,-0.152196,0.196774,0.320525,0.376107,3.004258,0.000,0.000,0.000,0.000000,0,0.000,1,0.0000,0.0000,0.0000
1.4530,0.923131,-1.046046,0.968144,-0.142857,0.098900,0.252747,0.923512,-1.046046,0.968144,0.007629,0.000000,0.000000,-0.012210,0.012210,-0.012210,-0.282103,-0.152117,0.196788,-0.282086,-0.152196,0.196774,0.320503,0.376095,3.004255,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.4633,0.923512,-1.046428,0.968144,0.076923,-0.186813,0.406593,0.923512,-1.046046,0.968144,0.000000,0.007629,0.000000,-0.021978,0.002442,-0.017094,-0.282097,-0.152204,0.196701,-0.282086,-0.152196,0.196774,0.320538,0.376080,3.004256,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.4734,0.923512,-1.046428,0.968144,-0.010990,-0.164837,-0.186813,0.923512,-1.046046,0.968144,0.000000,0.007629,0.000000,-0.012210,-0.017094,-0.021978,-0.282097,-0.152204,0.196701,-0.282086,-0.152196,0.196774,0.320538,0.376080,3.004262,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.4833,0.923131,-1.046428,0.968144,-0.010990,-0.076923,0.186813,0.923512,-1.046046,0.968144,0.007629,0.007629,0.000000,-0.012210,-0.007326,0.017094,-0.282114,-0.152125,0.196715,-0.282086,-0.152196,0.196774,0.320516,0.376068,3.004254,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.4935,0.923131,-1.046428,0.968144,0.010990,-0.076923,-0.010990,0.923512,-1.046046,0.968144,0.007629,0.007629,0.000000,0.007326,0.017094,-0.017094,-0.282114,-0.152125,0.196715,-0.282086,-0.152196,0.196774,0.320516,0.376068,3.004249,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.5036,0.923512,-1.046428,0.968144,0.252747,-0.010990,0.120880,0.923512,-1.046046,0.968144,0.000000,0.007629,0.000000,-0.002442,0.012210,-0.021978,-0.282097,-0.152204,0.196701,-0.282086,-0.152196,0.196774,0.320538,0.376080,3.004244,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.5136,0.923131,-1.046428,0.968144,-0.230770,0.010990,-0.230770,0.923512,-1.046046,0.968144,0.007629,0.007629,0.000000,-0.017094,0.012210,-0.036630,-0.282114,-0.152125,0.196715,-0.282086,-0.152196,0.196774,0.320516,0.376068,3.004248,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
1.5251,0.923131,-1.046428,0.967763,-0.076923,0.142857,-0.406593,0.923512,-1.046046,0.968144,0.007629,0.007629,0.007629,-0.021978,0.002442,-0.007326,-0.282054,-0.152183,0.196732,-0.282086,-0.152196,0.196774,0.320490,0.376055,3.004250,0.000,0.000,0.000,0.000381,0,0.000,1,0.0000,0.0000,0.0000
