t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N
12.3212,0.236093,0.326884,0.303614,0.406593,0.032967,0.098900,0.231634,0.319146,0.300930,-0.089191,-0.154756,-0.053697,-0.090354,-0.168498,-0.056166,0.004773,0.018546,0.401651,0.003662,0.018298,0.400383,0.019150,0.402107,-2.137060,0.000,0.000,0.000,0.007865,0,0.000
12.3309,0.235712,0.326884,0.303233,-0.164837,0.186813,-0.142857,0.231542,0.319076,0.300838,-0.083401,-0.156165,-0.047899,-0.148962,-0.168498,-0.061050,0.004851,0.018588,0.401603,0.003662,0.018298,0.400383,0.019211,0.402063,-2.137064,0.000,0.000,0.000,0.007738,0,0.000
12.3403,0.235712,0.326884,0.303233,0.186813,0.032967,-0.208790,0.231542,0.319075,0.300839,-0.083404,-0.156175,-0.047886,-0.095238,-0.144078,-0.061050,0.004851,0.018588,0.401603,0.003661,0.018298,0.400383,0.019211,0.402063,-2.137078,0.000,0.000,0.000,0.007808,0,0.000
12.3501,0.235712,0.326884,0.303614,0.032967,0.098900,0.054947,0.231577,0.319110,0.300896,-0.082708,-0.155476,-0.054370,-0.139194,-0.173382,-0.114774,0.004773,0.018634,0.401624,0.003661,0.018298,0.400383,0.019235,0.402085,-2.137087,0.000,0.000,0.000,0.007809,0,0.000
12.3601,0.235712,0.326884,0.303233,-0.032967,-0.142857,-0.120880,0.231542,0.319075,0.300839,-0.083407,-0.156186,-0.047872,-0.061050,-0.178267,-0.036630,0.004851,0.018588,0.401603,0.003661,0.018298,0.400383,0.019211,0.402063,-2.137093,0.000,0.000,0.000,0.007774,0,0.000
12.3706,0.235712,0.326884,0.303233,0.494507,0.164837,-0.010990,0.231542,0.319075,0.300840,-0.083408,-0.156191,-0.047866,-0.061050,-0.144078,-0.075702,0.004851,0.018588,0.401603,0.003661,0.018298,0.400383,0.019211,0.402063,-2.137099,0.000,0.000,0.000,0.007809,0,0.000
12.3806,0.235330,0.326884,0.303614,-0.230770,0.076923,0.274727,0.231519,0.319075,0.300862,-0.076221,-0.156188,-0.055053,-0.070818,-0.168498,-0.065934,0.004773,0.018722,0.401598,0.003661,0.018298,0.400383,0.019320,0.402062,-2.137104,0.000,0.000,0.000,0.007810,0,0.000
12.3909,0.235712,0.326503,0.303614,-0.076923,-0.054947,0.120880,0.231541,0.319053,0.300862,-0.083413,-0.149000,-0.055051,-0.124542,-0.139194,-0.065934,0.004694,0.018588,0.401605,0.003661,0.018298,0.400383,0.019172,0.402063,-2.137113,0.000,0.000,0.000,0.007428,0,0.000
12.4011,0.235712,0.326884,0.303614,0.076923,0.252747,0.208790,0.231576,0.319109,0.300897,-0.082712,-0.155493,-0.054348,-0.070818,-0.153846,-0.051282,0.004773,0.018634,0.401624,0.003661,0.018298,0.400383,0.019235,0.402085,-2.137110,0.000,0.000,0.000,0.007831,0,0.000
12.4106,0.235330,0.326503,0.303233,-0.054947,-0.340660,-0.252747,0.231449,0.318982,0.300771,-0.077623,-0.150411,-0.049250,-0.080586,-0.173382,-0.075702,0.004772,0.018631,0.401558,0.003661,0.018298,0.400383,0.019232,0.402018,-2.137120,0.000,0.000,0.000,0.007393,0,0.000
12.4211,0.235330,0.326503,0.303233,0.054947,-0.230770,-0.274727,0.231449,0.318982,0.300771,-0.077623,-0.150413,-0.049247,-0.100122,-0.153846,-0.070818,0.004772,0.018631,0.401558,0.003661,0.018298,0.400383,0.019232,0.402018,-2.137123,0.000,0.000,0.000,0.007521,0,0.000
12.4310,0.235330,0.326884,0.303233,-0.208790,0.186813,-0.098900,0.231484,0.319039,0.300806,-0.076922,-0.156903,-0.048547,-0.085470,-0.158731,-0.061050,0.004850,0.018676,0.401577,0.003661,0.018298,0.400383,0.019296,0.402040,-2.137117,0.000,0.000,0.000,0.007902,0,0.000
12.4449,0.235330,0.326503,0.303233,0.142857,-0.208790,-0.340660,0.231449,0.318982,0.300771,-0.077623,-0.150414,-0.049247,-0.056166,-0.153846,-0.070818,0.004772,0.018631,0.401558,0.003661,0.018298,0.400383,0.019232,0.402018,-2.137124,0.000,0.000,0.000,0.007464,0,0.000
12.4508,0.235712,0.326503,0.303233,0.208790,0.142857,-0.120880,0.231506,0.319017,0.300806,-0.084114,-0.149717,-0.048544,-0.100122,-0.158731,-0.080586,0.004772,0.018543,0.401584,0.003661,0.018298,0.400383,0.019147,0.402041,-2.137128,0.000,0.000,0.000,0.007521,0,0.000
12.4614,0.235330,0.326503,0.303233,-0.208790,0.010990,0.054947,0.231449,0.318982,0.300771,-0.077625,-0.150421,-0.049238,-0.134310,-0.148962,-0.046398,0.004772,0.018631,0.401558,0.003660,0.018298,0.400383,0.019232,0.402018,-2.137133,0.000,0.000,0.000,0.007486,0,0.000
12.4719,0.235330,0.326503,0.303614,0.032967,-0.318680,0.164837,0.231484,0.319017,0.300828,-0.076928,-0.149720,-0.055724,-0.119658,-0.153846,-0.070818,0.004694,0.018676,0.401579,0.003660,0.018298,0.400383,0.019257,0.402040,-2.137140,0.000,0.000,0.000,0.007521,0,0.000
12.4822,0.235330,0.326503,0.303614,-0.076923,-0.010990,0.076923,0.231484,0.319016,0.300829,-0.076930,-0.149729,-0.055713,-0.056166,-0.183150,-0.065934,0.004694,0.018676,0.401579,0.003660,0.018298,0.400383,0.019257,0.402040,-2.137151,0.000,0.000,0.000,0.007486,0,0.000
12.4912,0.234949,0.326503,0.303233,-0.142857,-0.054947,-0.120880,0.231392,0.318945,0.300738,-0.071142,-0.151146,-0.049904,-0.051282,-0.153846,-0.051282,0.004772,0.018719,0.401532,0.003660,0.018298,0.400383,0.019317,0.401996,-2.137167,0.000,0.000,0.000,0.007486,0,0.000
12.5020,0.235330,0.326503,0.303233,0.120880,0.230770,0.098900,0.231449,0.318980,0.300773,-0.077634,-0.150453,-0.049196,-0.105006,-0.163614,-0.046398,0.004772,0.018631,0.401558,0.003660,0.018298,0.400383,0.019232,0.402018,-2.137177,0.000,0.000,0.000,0.007557,0,0.000
12.5116,0.235330,0.326503,0.303233,0.318680,-0.010990,-0.208790,0.231449,0.318980,0.300774,-0.077635,-0.150459,-0.049190,-0.109890,-0.144078,-0.080586,0.004772,0.018631,0.401558,0.003660,0.018298,0.400383,0.019232,0.402018,-2.137184,0.000,0.000,0.000,0.007523,0,0.000
12.5216,0.234949,0.326503,0.303614,0.142857,0.340660,0.296703,0.231427,0.318980,0.300796,-0.070447,-0.150454,-0.056379,-0.036630,-0.148962,-0.056166,0.004694,0.018764,0.401552,0.003659,0.018298,0.400383,0.019342,0.402018,-2.137187,0.000,0.000,0.000,0.007523,0,0.000
12.5317,0.234949,0.326503,0.303233,-0.076923,0.098900,-0.054947,0.231392,0.318944,0.300739,-0.071148,-0.151165,-0.049879,-0.124542,-0.163614,-0.036630,0.004772,0.018719,0.401532,0.003659,0.018299,0.400383,0.019317,0.401996,-2.137193,0.000,0.000,0.000,0.007523,0,0.000
12.5416,0.234949,0.326121,0.303233,-0.362637,-0.076923,-0.054947,0.231357,0.318888,0.300704,-0.071848,-0.144673,-0.050581,-0.056166,-0.163614,-0.075702,0.004693,0.018673,0.401513,0.003659,0.018299,0.400383,0.019254,0.401974,-2.137197,0.000,0.000,0.000,0.007177,0,0.000
12.5519,0.234949,0.326503,0.303233,0.054947,-0.032967,-0.076923,0.231391,0.318944,0.300740,-0.071151,-0.151179,-0.049862,-0.051282,-0.144078,-0.046398,0.004772,0.018719,0.401532,0.003659,0.018299,0.400383,0.019317,0.401996,-2.137212,0.000,0.000,0.000,0.007615,0,0.000
12.5618,0.234949,0.326503,0.303614,0.032967,0.318680,0.164837,0.231426,0.318979,0.300797,-0.070455,-0.150483,-0.056342,-0.051282,-0.139194,-0.080586,0.004694,0.018764,0.401552,0.003659,0.018299,0.400383,0.019342,0.402018,-2.137225,0.000,0.000,0.000,0.007559,0,0.000
12.5719,0.234949,0.326503,0.303233,-0.230770,0.208790,-0.450550,0.231391,0.318943,0.300741,-0.071157,-0.151201,-0.049833,-0.119658,-0.168498,-0.119658,0.004772,0.018719,0.401532,0.003658,0.018299,0.400383,0.019317,0.401996,-2.137242,0.000,0.000,0.000,0.007524,0,0.000
12.5820,0.234568,0.326503,0.303614,-0.208790,0.252747,0.186813,0.231369,0.318942,0.300764,-0.063971,-0.151204,-0.057013,-0.036630,-0.168498,-0.070818,0.004694,0.018852,0.401526,0.003658,0.018299,0.400383,0.019427,0.401996,-2.137254,0.000,0.000,0.000,0.007560,0,0.000
12.5931,0.234949,0.326121,0.303614,0.318680,0.076923,0.362637,0.231391,0.318920,0.300765,-0.071167,-0.144031,-0.056993,-0.095238,-0.163614,-0.061050,0.004615,0.018718,0.401534,0.003658,0.018299,0.400383,0.019279,0.401996,-2.137283,0.000,0.000,0.000,0.007179,0,0.000
12.6036,0.234568,0.326121,0.303233,-0.296703,0.054947,-0.274727,0.231299,0.318849,0.300674,-0.065377,-0.145444,-0.051189,-0.056166,-0.163614,-0.153846,0.004693,0.018761,0.401486,0.003658,0.018299,0.400383,0.019339,0.401952,-2.137293,0.000,0.000,0.000,0.007202,0,0.000
12.6143,0.234568,0.326121,0.303614,-0.230770,0.208790,0.296703,0.231333,0.318883,0.300732,-0.064683,-0.144755,-0.057660,-0.085470,-0.144078,-0.046398,0.004615,0.018806,0.401507,0.003657,0.018299,0.400383,0.019364,0.401974,-2.137316,0.000,0.000,0.000,0.007272,0,0.000
12.6245,0.234568,0.326121,0.303233,0.010990,0.208790,0.010990,0.231298,0.318848,0.300675,-0.065385,-0.145473,-0.051153,-0.061050,-0.144078,-0.100122,0.004693,0.018761,0.401486,0.003657,0.018299,0.400383,0.019339,0.401952,-2.137331,0.000,0.000,0.000,0.007238,0,0.000
12.6345,0.234568,0.326121,0.303233,0.296703,0.120880,-0.076923,0.231298,0.318847,0.300676,-0.065387,-0.145482,-0.051140,-0.012210,-0.168498,-0.090354,0.004693,0.018761,0.401486,0.003657,0.018299,0.400383,0.019339,0.401952,-2.137345,0.000,0.000,0.000,0.007274,0,0.000
12.6451,0.234568,0.326121,0.303614,0.296703,-0.076923,0.274727,0.231333,0.318882,0.300733,-0.064689,-0.144778,-0.057631,-0.085470,-0.144078,-0.065934,0.004615,0.018806,0.401507,0.003657,0.018299,0.400383,0.019364,0.401974,-2.137346,0.000,0.000,0.000,0.007274,0,0.000
12.6546,0.234568,0.326121,0.303614,0.120880,-0.120880,0.296703,0.231333,0.318882,0.300733,-0.064689,-0.144778,-0.057631,-0.046398,-0.153846,-0.041514,0.004615,0.018806,0.401507,0.003657,0.018299,0.400383,0.019364,0.401974,-2.137347,0.000,0.000,0.000,0.007239,0,0.000
12.6647,0.234185,0.326121,0.303233,0.054947,-0.076923,0.032967,0.231241,0.318811,0.300642,-0.058885,-0.146195,-0.051827,0.026862,-0.148962,-0.085470,0.004693,0.018849,0.401460,0.003656,0.018299,0.400383,0.019424,0.401930,-2.137359,0.000,0.000,0.000,0.007239,0,0.000
12.6746,0.234185,0.326121,0.303614,-0.230770,-0.010990,0.186813,0.231276,0.318847,0.300699,-0.058187,-0.145491,-0.058316,-0.109890,-0.129426,-0.090354,0.004615,0.018894,0.401481,0.003656,0.018299,0.400383,0.019450,0.401952,-2.137363,0.000,0.000,0.000,0.007310,0,0.000
12.6845,0.234185,0.326121,0.303233,-0.142857,0.098900,-0.494507,0.231241,0.318811,0.300642,-0.058887,-0.146202,-0.051817,-0.031746,-0.129426,-0.056166,0.004693,0.018849,0.401460,0.003656,0.018299,0.400383,0.019424,0.401930,-2.137369,0.000,0.000,0.000,0.007275,0,0.000
12.6947,0.234185,0.326121,0.303233,-0.032967,0.098900,-0.274727,0.231241,0.318811,0.300643,-0.058889,-0.146209,-0.051808,-0.036630,-0.148962,-0.114774,0.004693,0.018849,0.401460,0.003656,0.018299,0.400383,0.019424,0.401930,-2.137379,0.000,0.000,0.000,0.007310,0,0.000
12.7049,0.234185,0.326121,0.303233,0.010990,0.054947,-0.032967,0.231241,0.318810,0.300643,-0.058891,-0.146220,-0.051794,-0.129426,-0.158731,-0.070818,0.004693,0.018849,0.401460,0.003656,0.018299,0.400383,0.019424,0.401930,-2.137394,0.000,0.000,0.000,0.007310,0,0.000
12.7153,0.234185,0.326121,0.303233,0.208790,0.186813,-0.076923,0.231240,0.318810,0.300644,-0.058894,-0.146229,-0.051782,-0.105006,-0.163614,-0.070818,0.004693,0.018849,0.401460,0.003655,0.018299,0.400383,0.019424,0.401930,-2.137406,0.000,0.000,0.000,0.007311,0,0.000
12.7261,0.233804,0.326121,0.303233,-0.120880,-0.076923,0.054947,0.231183,0.318774,0.300610,-0.052408,-0.146944,-0.052462,-0.007326,-0.158731,-0.046398,0.004693,0.018937,0.401433,0.003655,0.018299,0.400383,0.019510,0.401907,-2.137426,0.000,0.000,0.000,0.007311,0,0.000
12.7351,0.233804,0.326121,0.303233,-0.208790,0.318680,0.010990,0.231183,0.318774,0.300611,-0.052411,-0.146952,-0.052450,-0.105006,-0.129426,-0.065934,0.004693,0.018937,0.401433,0.003655,0.018299,0.400383,0.019510,0.401907,-2.137438,0.000,0.000,0.000,0.007347,0,0.000
12.7453,0.233422,0.325740,0.303614,-0.076923,-0.054947,0.164837,0.231126,0.318716,0.300598,-0.045927,-0.140468,-0.060327,-0.002442,-0.158731,-0.056166,0.004536,0.019024,0.401409,0.003654,0.018299,0.400383,0.019558,0.401885,-2.137460,0.000,0.000,0.000,0.006966,0,0.000
12.7554,0.233804,0.326121,0.303233,0.252747,0.230770,-0.208790,0.231183,0.318772,0.300612,-0.052419,-0.146983,-0.052411,-0.153846,-0.158731,-0.080586,0.004693,0.018937,0.401433,0.003654,0.018300,0.400383,0.019510,0.401907,-2.137480,0.000,0.000,0.000,0.007405,0,0.000
12.7656,0.233422,0.325740,0.303233,-0.010990,-0.010990,-0.208790,0.231090,0.318679,0.300543,-0.046634,-0.141206,-0.053793,0.026862,-0.129426,-0.061050,0.004614,0.018979,0.401388,0.003654,0.018300,0.400383,0.019532,0.401863,-2.137504,0.000,0.000,0.000,0.006968,0,0.000
12.7757,0.233422,0.325740,0.303614,0.208790,-0.054947,0.296703,0.231125,0.318714,0.300601,-0.045940,-0.140517,-0.060264,-0.095238,-0.144078,-0.041514,0.004536,0.019024,0.401409,0.003653,0.018300,0.400383,0.019558,0.401885,-2.137526,0.000,0.000,0.000,0.007060,0,0.000
12.7853,0.233422,0.325740,0.303233,0.010990,-0.120880,-0.252747,0.231090,0.318678,0.300545,-0.046641,-0.141234,-0.053758,-0.017094,-0.163614,-0.075702,0.004614,0.018979,0.401388,0.003653,0.018300,0.400383,0.019532,0.401863,-2.137540,0.000,0.000,0.000,0.007026,0,0.000
12.7956,0.233422,0.325740,0.303614,0.010990,-0.296703,0.230770,0.231125,0.318713,0.300603,-0.045946,-0.140541,-0.060233,-0.012210,-0.163614,-0.075702,0.004536,0.019024,0.401409,0.003653,0.018300,0.400383,0.019558,0.401885,-2.137558,0.000,0.000,0.000,0.007062,0,0.000
12.8059,0.233422,0.325740,0.303233,0.076923,-0.076923,-0.494507,0.231090,0.318677,0.300546,-0.046646,-0.141251,-0.053735,-0.021978,-0.124542,-0.080586,0.004614,0.018979,0.401388,0.003653,0.018300,0.400383,0.019532,0.401863,-2.137564,0.000,0.000,0.000,0.007027,0,0.000
12.8160,0.233422,0.325740,0.303233,0.186813,0.164837,-0.054947,0.231090,0.318677,0.300547,-0.046648,-0.141257,-0.053727,-0.041514,-0.144078,-0.070818,0.004614,0.018979,0.401388,0.003652,0.018300,0.400383,0.019532,0.401863,-2.137573,0.000,0.000,0.000,0.007063,0,0.000
12.8258,0.233422,0.325740,0.303233,0.362637,-0.010990,-0.054947,0.231090,0.318677,0.300547,-0.046647,-0.141256,-0.053730,-0.041514,-0.144078,-0.070818,0.004614,0.018979,0.401388,0.003652,0.018300,0.400383,0.019532,0.401863,-2.137570,0.000,0.000,0.000,0.007063,0,0.000
12.8360,0.233422,0.325740,0.303233,0.120880,0.032967,0.032967,0.231090,0.318677,0.300547,-0.046648,-0.141257,-0.053727,-0.100122,-0.183150,-0.075702,0.004614,0.018979,0.401388,0.003652,0.018300,0.400383,0.019532,0.401863,-2.137573,0.000,0.000,0.000,0.007063,0,0.000
12.8466,0.233041,0.325740,0.303614,0.120880,0.164837,0.208790,0.231068,0.318677,0.300569,-0.039460,-0.141251,-0.060918,-0.002442,-0.144078,-0.061050,0.004536,0.019112,0.401382,0.003652,0.018300,0.400383,0.019643,0.401863,-2.137573,0.000,0.000,0.000,0.007063,0,0.000
12.8560,0.233041,0.325740,0.303233,0.164837,0.098900,0.054947,0.231033,0.318642,0.300512,-0.040159,-0.141959,-0.054423,-0.031746,-0.158731,-0.105006,0.004614,0.019067,0.401362,0.003652,0.018300,0.400383,0.019617,0.401841,-2.137575,0.000,0.000,0.000,0.007063,0,0.000
12.8657,0.233041,0.325740,0.303614,0.274727,-0.032967,0.318680,0.231068,0.318677,0.300569,-0.039462,-0.141261,-0.060906,-0.031746,-0.153846,-0.061050,0.004536,0.019112,0.401382,0.003652,0.018300,0.400383,0.019643,0.401863,-2.137586,0.000,0.000,0.000,0.007098,0,0.000
12.8760,0.232659,0.325740,0.303233,-0.120880,0.010990,-0.164837,0.230975,0.318606,0.300478,-0.033675,-0.142681,-0.055093,-0.002442,-0.144078,-0.026862,0.004614,0.019154,0.401335,0.003652,0.018300,0.400383,0.019702,0.401819,-2.137605,0.000,0.000,0.000,0.007063,0,0.000
12.8865,0.233041,0.325740,0.303233,0.120880,-0.098900,-0.010990,0.231032,0.318640,0.300514,-0.040168,-0.141991,-0.054382,-0.026862,-0.158731,-0.095238,0.004614,0.019067,0.401362,0.003652,0.018300,0.400383,0.019617,0.401841,-2.137619,0.000,0.000,0.000,0.007134,0,0.000
12.8966,0.233041,0.325358,0.303233,-0.098900,-0.098900,-0.032967,0.230997,0.318583,0.300480,-0.040872,-0.135514,-0.055066,-0.046398,-0.139194,-0.100122,0.004535,0.019021,0.401343,0.003651,0.018300,0.400383,0.019554,0.401819,-2.137642,0.008,0.000,-0.000,0.006718,0,0.000
12.9065,0.233041,0.325740,0.303233,-0.076923,0.098900,-0.120880,0.231032,0.318639,0.300516,-0.040175,-0.142020,-0.054345,-0.070818,-0.148962,-0.105006,0.004614,0.019067,0.401362,0.003651,0.018300,0.400383,0.019617,0.401841,-2.137657,0.032,0.000,-0.000,0.007157,0,0.000
12.9174,0.232659,0.325358,0.303233,0.054947,-0.230770,-0.164837,0.230940,0.318546,0.300446,-0.034389,-0.136238,-0.055734,0.056166,-0.139194,-0.070818,0.004535,0.019109,0.401316,0.003651,0.018300,0.400383,0.019640,0.401797,-2.137674,0.055,0.000,-0.000,0.006720,0,0.000
12.9267,0.232659,0.325358,0.303233,0.230770,0.098900,0.010990,0.230940,0.318546,0.300447,-0.034391,-0.136248,-0.055721,0.007326,-0.148962,-0.065934,0.004535,0.019109,0.401316,0.003650,0.018300,0.400383,0.019640,0.401797,-2.137688,0.063,0.000,-0.000,0.006812,0,0.000
12.9374,0.232659,0.325358,0.303233,0.164837,0.098900,-0.252747,0.230939,0.318545,0.300448,-0.034395,-0.136262,-0.055703,-0.017094,-0.163614,-0.070818,0.004535,0.019109,0.401316,0.003650,0.018300,0.400383,0.019640,0.401797,-2.137707,0.063,0.000,-0.000,0.006812,0,0.000
12.9468,0.232659,0.325358,0.303233,-0.076923,0.054947,0.032967,0.230939,0.318545,0.300448,-0.034397,-0.136269,-0.055693,-0.070818,-0.144078,-0.036630,0.004535,0.019109,0.401316,0.003650,0.018300,0.400383,0.019640,0.401797,-2.137717,0.063,0.000,-0.000,0.006813,0,0.000
12.9554,0.232659,0.325358,0.303233,0.054947,0.032967,-0.164837,0.230939,0.318545,0.300449,-0.034399,-0.136275,-0.055686,-0.007326,-0.153846,-0.021978,0.004535,0.019109,0.401316,0.003650,0.018300,0.400383,0.019640,0.401797,-2.137725,0.063,0.000,-0.000,0.006813,0,0.000
12.9658,0.232659,0.325740,0.303233,0.098900,0.164837,-0.164837,0.230974,0.318601,0.300484,-0.033701,-0.142775,-0.054973,-0.085470,-0.183150,-0.070818,0.004614,0.019154,0.401335,0.003649,0.018300,0.400383,0.019702,0.401819,-2.137733,0.063,0.000,-0.000,0.007195,0,0.000
12.9758,0.232659,0.325358,0.303614,0.362637,0.054947,-0.032967,0.230974,0.318579,0.300506,-0.033704,-0.135581,-0.062163,0.031746,-0.129426,-0.100122,0.004457,0.019154,0.401337,0.003649,0.018301,0.400383,0.019666,0.401819,-2.137741,0.063,0.000,-0.000,0.006757,0,0.000
12.9859,0.232659,0.325358,0.303233,-0.076923,0.142857,-0.120880,0.230939,0.318544,0.300449,-0.034401,-0.136283,-0.055676,-0.036630,-0.163614,-0.085470,0.004535,0.019109,0.401316,0.003649,0.018301,0.400383,0.019640,0.401797,-2.137735,0.063,0.000,-0.000,0.006779,0,0.000
12.9957,0.232659,0.325358,0.303614,0.120880,0.362637,0.252747,0.230974,0.318579,0.300506,-0.033702,-0.135578,-0.062167,-0.046398,-0.124542,-0.075702,0.004457,0.019154,0.401337,0.003649,0.018301,0.400383,0.019666,0.401819,-2.137737,0.063,0.000,-0.000,0.006814,0,0.000
13.0061,0.232278,0.325358,0.303233,0.054947,0.010990,0.054947,0.230882,0.318509,0.300415,-0.027914,-0.136991,-0.056364,-0.021978,-0.144078,-0.056166,0.004535,0.019197,0.401290,0.003649,0.018301,0.400383,0.019725,0.401774,-2.137747,0.063,0.000,-0.000,0.006779,0,0.000
13.0159,0.232659,0.325358,0.303233,0.032967,0.142857,0.010990,0.230939,0.318543,0.300450,-0.034405,-0.136297,-0.055658,-0.021978,-0.129426,-0.070818,0.004535,0.019109,0.401316,0.003649,0.018301,0.400383,0.019640,0.401797,-2.137755,0.063,0.000,-0.000,0.006850,0,0.000
13.0262,0.232278,0.325358,0.303233,0.032967,-0.230770,-0.384617,0.230882,0.318508,0.300416,-0.027917,-0.137003,-0.056349,0.007326,-0.148962,-0.080586,0.004535,0.019197,0.401290,0.003649,0.018301,0.400383,0.019725,0.401774,-2.137763,0.063,0.000,-0.000,0.006815,0,0.000
13.0362,0.232659,0.325358,0.303233,0.120880,0.010990,-0.076923,0.230939,0.318543,0.300451,-0.034409,-0.136313,-0.055638,-0.080586,-0.168498,-0.100122,0.004535,0.019109,0.401316,0.003649,0.018301,0.400383,0.019640,0.401797,-2.137775,0.063,0.000,-0.000,0.006850,0,0.000
13.0464,0.232278,0.325358,0.303614,-0.252747,-0.120880,0.604397,0.230917,0.318542,0.300474,-0.027224,-0.136320,-0.062812,-0.095238,-0.168498,-0.070818,0.004457,0.019242,0.401311,0.003648,0.018301,0.400383,0.019752,0.401796,-2.137793,0.071,0.000,-0.000,0.006816,0,0.000
13.0569,0.232278,0.325358,0.303233,-0.120880,0.252747,-0.230770,0.230881,0.318506,0.300418,-0.027926,-0.137036,-0.056306,0.017094,-0.148962,-0.061050,0.004535,0.019197,0.401290,0.003648,0.018301,0.400383,0.019725,0.401774,-2.137807,0.087,0.000,-0.000,0.006816,0,0.000
13.0697,0.232278,0.325358,0.303614,0.032967,-0.142857,0.274727,0.231268,0.318874,0.300812,-0.018578,-0.128096,-0.054449,0.061050,-0.173382,-0.080586,0.004457,0.019242,0.401311,0.003648,0.018301,0.400472,0.019752,0.401796,-2.137826,0.111,0.000,-0.000,0.006852,0,0.028
13.0831,0.232278,0.325358,0.303233,0.098900,-0.032967,-0.142857,0.231610,0.319195,0.301117,-0.010010,-0.119975,-0.039018,-0.041514,-0.158731,-0.080586,0.004535,0.019197,0.401290,0.003648,0.018301,0.400567,0.019725,0.401774,-2.137838,0.119,0.000,-0.000,0.006484,0,0.057
13.0933,0.232659,0.325358,0.303614,0.362637,-0.098900,0.098900,0.232079,0.319622,0.301570,-0.006531,-0.109734,-0.035884,0.002442,-0.148962,-0.105006,0.004457,0.019154,0.401337,0.003648,0.018301,0.400662,0.019666,0.401819,-2.137838,0.119,0.000,-0.000,0.006163,0,0.087
13.1069,0.232278,0.324977,0.303614,0.186813,0.054947,0.010990,0.232439,0.319957,0.301934,0.010378,-0.093355,-0.026551,0.031746,-0.100122,-0.070818,0.004379,0.019196,0.401292,0.003647,0.018301,0.400776,0.019689,0.401774,-2.137865,0.142,0.000,-0.000,0.005355,0,0.123
13.1229,0.232659,0.324977,0.303233,0.186813,-0.010990,0.010990,0.232913,0.320385,0.302346,0.014311,-0.082760,-0.008643,-0.036630,-0.114774,-0.051282,0.004457,0.019063,0.401297,0.003647,0.018301,0.400890,0.019577,0.401775,-2.137868,0.142,0.000,-0.000,0.005020,0,0.158
13.1338,0.232659,0.324977,0.303614,-0.076923,-0.318680,0.318680,0.233425,0.320872,0.302860,0.026750,-0.070865,-0.003824,0.017094,-0.109890,-0.061050,0.004379,0.019109,0.401318,0.003647,0.018301,0.401010,0.019604,0.401797,-2.137873,0.150,0.000,-0.000,0.004592,0,0.196
13.1431,0.232659,0.325358,0.303233,0.076923,0.384617,-0.274727,0.233903,0.321345,0.303296,0.038492,-0.066874,0.014684,0.007326,-0.090354,-0.031746,0.004535,0.019109,0.401316,0.003647,0.018301,0.401130,0.019640,0.401797,-2.137873,0.150,0.000,-0.000,0.004487,0,0.233
13.1527,0.233041,0.325358,0.303614,0.076923,-0.032967,0.032967,0.234573,0.321962,0.303941,0.046911,-0.051925,0.022586,-0.036630,-0.080586,-0.026862,0.004458,0.019066,0.401364,0.003647,0.018301,0.401276,0.019581,0.401841,-2.137882,0.182,0.000,-0.000,0.004013,0,0.279
13.1636,0.233041,0.325358,0.303996,0.208790,-0.142857,0.208790,0.235236,0.322592,0.304600,0.063058,-0.036490,0.030970,0.031746,-0.085470,-0.012210,0.004380,0.019112,0.401384,0.003647,0.018301,0.401434,0.019607,0.401863,-2.137881,0.198,0.000,-0.000,0.003396,0,0.328
13.1730,0.233422,0.325358,0.304377,0.142857,0.208790,0.010990,0.235981,0.323280,0.305317,0.073331,-0.019765,0.040647,0.021978,-0.080586,-0.065934,0.004302,0.019069,0.401431,0.003647,0.018301,0.401599,0.019549,0.401907,-2.137879,0.206,0.000,-0.000,0.002767,0,0.379
13.1833,0.233804,0.325358,0.304377,0.296703,0.076923,-0.230770,0.236741,0.323981,0.306025,0.084141,-0.002563,0.058004,0.026862,-0.061050,-0.021978,0.004302,0.018982,0.401458,0.003647,0.018301,0.401776,0.019463,0.401929,-2.137872,0.221,0.000,-0.000,0.002177,0,0.435
13.1930,0.234185,0.325358,0.305140,0.120880,-0.252747,0.142857,0.237596,0.324776,0.306872,0.096964,0.016629,0.062981,0.002442,-0.061050,-0.036630,0.004146,0.018985,0.401526,0.003647,0.018301,0.401960,0.019432,0.401996,-2.137881,0.229,0.000,-0.000,0.002556,0,0.492
13.2034,0.234568,0.325740,0.305903,-0.054947,-0.076923,0.362637,0.238512,0.325652,0.307778,0.111089,0.029917,0.069259,-0.002442,-0.036630,-0.017094,0.004069,0.019033,0.401612,0.003647,0.018301,0.402150,0.019463,0.402084,-2.137888,0.237,0.000,-0.000,0.003029,0,0.551
13.2134,0.234949,0.325740,0.306666,-0.164837,-0.032967,0.362637,0.239392,0.326471,0.308649,0.124530,0.049703,0.074826,0.021978,-0.026862,-0.012210,0.003913,0.019036,0.401680,0.003647,0.018301,0.402340,0.019434,0.402150,-2.137894,0.237,0.000,-0.000,0.003563,0,0.611
